action,table,file,line
INSERT,tmp_valoresnotadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2206
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2212
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2213
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2214
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2238
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2239
JOIN,t_estadofactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2240
JOIN,tmp_valoresfactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2241
JOIN,tmp_valoresnotadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2242
INSERT,tmp_valoresfactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2286
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2292
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2293
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2294
INSERT,tmp_valoresnotadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2305
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2311
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2312
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2313
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2337
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2338
JOIN,t_estadofactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2339
JOIN,tmp_valoresfactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2340
JOIN,tmp_valoresnotadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2341
INSERT,t_invoice,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2391
SELECT,t_invoice,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2392
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2392
UPDATE,t_invoice,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2525
SELECT,t_invoice,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2552
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2553
INSERT,t_invoice,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2574
UPDATE,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2613
SELECT,t_invoice,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2640
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2821
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2822
JOIN,t_estadofactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2823
INSERT,t_planilla,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2869
SELECT,t_planilla,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2870
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2870
UPDATE,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2873
INSERT,tmp_pagos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2971
JOIN,t_pago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,2977
JOIN,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3017
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3018
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3019
JOIN,t_estadofactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3020
JOIN,tmp_pagos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3021
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3022
JOIN,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3023
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3024
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3025
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3026
JOIN,t_transportista,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3027
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3028
JOIN,t_motivoanulacion,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3029
JOIN,t_usuario,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3030
INSERT,tmp_pagos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3109
JOIN,t_pago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3115
JOIN,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3148
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3149
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3150
JOIN,t_estadofactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3151
JOIN,tmp_pagos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3152
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3153
JOIN,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3154
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3155
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3156
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3157
JOIN,t_transportista,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3158
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3159
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3237
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3238
JOIN,t_estadofactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3239
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3240
SELECT,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3432
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3433
INSERT,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3456
UPDATE,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3537
SELECT,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3576
SELECT,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3715
UPDATE,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3903
UPDATE,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,3937
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4155
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4366
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4367
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4382
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4383
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4433
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4434
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4458
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4459
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4511
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4512
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4513
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4514
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4515
INSERT,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4590
SELECT,t_cobro,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4639
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4640
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4642
INSERT,t_cobro,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4666
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4748
JOIN,t_tipotransferencia,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4749
INSERT,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4806
INSERT,tmp_pagos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4969
JOIN,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4975
JOIN,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4996
JOIN,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4997
JOIN,t_tipofacturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4998
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,4999
JOIN,tmp_pagos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5000
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5001
SELECT,t_pago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5153
INSERT,t_pago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5168
INSERT,t_pagodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5225
JOIN,t_pagodetalle,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5347
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5348
JOIN,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5349
JOIN,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5350
SELECT,t_devolucion,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5576
INSERT,t_devolucion,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5591
INSERT,t_devoluciondetalle,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5645
JOIN,t_devoluciondetalle,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5753
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5854
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5855
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5856
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5857
JOIN,t_transportista,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5858
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5859
JOIN,t_devoluciondetalle,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5860
INSERT,tmp_entidad,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5918
SELECT,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5922
SELECT,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5927
SELECT,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5932
SELECT,t_transportista,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5937
SELECT,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5942
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5966
JOIN,tmp_entidad,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5967
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5968
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5969
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5970
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,5971
INSERT,tmp_embarquescobros,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6015
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6021
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6022
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6023
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6024
JOIN,t_anticipo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6025
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6052
JOIN,t_tipotransferencia,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6053
JOIN,tmp_embarquescobros,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6054
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6055
JOIN,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6112
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6113
JOIN,t_estadofactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6114
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6115
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6116
JOIN,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6165
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6166
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6167
JOIN,t_estadofactura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6168
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6169
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6170
INSERT,tmp_embarques,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6205
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6217
JOIN,t_transportista,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6218
INSERT,tmp_reporteconceptos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6226
JOIN,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6253
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6254
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6255
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6256
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6257
INSERT,tmp_reporteconceptos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6261
JOIN,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6282
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6283
JOIN,t_ordenservicioi,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6284
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6285
INSERT,tmp_reporteconceptos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6289
JOIN,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6310
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6311
JOIN,t_invoice,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6312
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6313
INSERT,tmp_reporteconceptos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6317
JOIN,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6339
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6340
JOIN,t_ordenservicioe,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6341
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6342
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6343
INSERT,tmp_reporteconceptos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6347
JOIN,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6369
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6370
JOIN,t_facturapago,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6371
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6372
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6373
INSERT,tmp_reporteconceptos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6377
JOIN,t_costo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6399
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6400
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6401
JOIN,v_entidades,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6402
INSERT,tmp_reporteconceptos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6406
JOIN,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6427
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6428
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6429
SELECT,tmp_reporteconceptos,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6433
SELECT,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6560
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6607
JOIN,t_dosificacion,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6608
JOIN,t_tipoembarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6609
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6610
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6611
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6612
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6613
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6614
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6615
SELECT,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6651
JOIN,t_cargo,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6652
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6653
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6791
JOIN,t_dosificacion,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6792
JOIN,t_tipoembarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6793
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6794
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6795
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6796
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6797
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6798
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6799
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6935
JOIN,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6936
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6937
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,6938
SELECT,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7131
SELECT,t_factura,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7147
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7170
SELECT,t_correonit,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7190
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7281
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7282
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7283
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7284
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7285
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7286
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7287
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7288
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7289
JOIN,t_cliente,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7291
JOIN,t_proveedor,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7292
JOIN,t_prestador,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7293
JOIN,t_transportista,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7294
JOIN,t_agentecarga,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7295
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7297
JOIN,t_ciudad,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7298
JOIN,t_cuenta,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7299
JOIN,t_concepto,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7401
JOIN,t_notadebito,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7402
JOIN,t_embarque,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7403
JOIN,t_tipocambio,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7404
JOIN,t_divisa,AtlantesBE-main/AtlantesBE-main/app/routes/contabilidad.php,7405
